Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss,GHG
2025-01-02 12:15:00-08:00,2025-01-02 12:15:00-08:00,2025-01-02 12:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,17.56486,31.58393,-13.00523,-1.01384,0.0
2025-01-02 12:30:00-08:00,2025-01-02 12:30:00-08:00,2025-01-02 12:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,14.30725,31.22494,-15.90289,-1.01481,0.0
2025-01-02 12:45:00-08:00,2025-01-02 12:45:00-08:00,2025-01-02 13:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,11.93596,30.11753,-17.17264,-1.00894,0.0
2025-01-02 13:00:00-08:00,2025-01-02 13:00:00-08:00,2025-01-02 13:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,12.45309,29.59874,-16.16593,-0.97972,0.0
2025-01-02 13:15:00-08:00,2025-01-02 13:15:00-08:00,2025-01-02 13:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,12.5618,30.93476,-17.32118,-1.05178,0.0
2025-01-02 13:30:00-08:00,2025-01-02 13:30:00-08:00,2025-01-02 13:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,12.45018,29.19463,-15.70221,-1.04225,0.0
2025-01-02 13:45:00-08:00,2025-01-02 13:45:00-08:00,2025-01-02 14:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,10.44383,27.75151,-16.28088,-1.02681,0.0
2025-01-02 14:00:00-08:00,2025-01-02 14:00:00-08:00,2025-01-02 14:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,9.68949,23.15514,-12.6228,-0.84285,0.0
2025-01-02 14:15:00-08:00,2025-01-02 14:15:00-08:00,2025-01-02 14:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,9.46537,24.85209,-14.46222,-0.9245,0.0
2025-01-02 14:30:00-08:00,2025-01-02 14:30:00-08:00,2025-01-02 14:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,7.47997,25.56075,-17.13503,-0.94575,0.0
2025-01-02 14:45:00-08:00,2025-01-02 14:45:00-08:00,2025-01-02 15:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,9.2381,26.18688,-15.9563,-0.99248,0.0
2025-01-02 15:00:00-08:00,2025-01-02 15:00:00-08:00,2025-01-02 15:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,9.0924,20.71529,-10.84193,-0.78097,0.0
2025-01-02 15:15:00-08:00,2025-01-02 15:15:00-08:00,2025-01-02 15:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,19.93066,25.92881,-4.9947,-1.00344,0.0
2025-01-02 15:30:00-08:00,2025-01-02 15:30:00-08:00,2025-01-02 15:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,37.71349,38.83585,0.0,-1.12236,0.0
2025-01-02 15:45:00-08:00,2025-01-02 15:45:00-08:00,2025-01-02 16:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.26737,46.43284,0.0,-1.16546,0.0
2025-01-02 16:00:00-08:00,2025-01-02 16:00:00-08:00,2025-01-02 16:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,38.52616,39.26433,0.0,-0.73817,0.0
2025-01-02 16:15:00-08:00,2025-01-02 16:15:00-08:00,2025-01-02 16:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.03265,43.9834,0.87614,-0.82689,0.0
2025-01-02 16:30:00-08:00,2025-01-02 16:30:00-08:00,2025-01-02 16:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,48.5522,49.4965,0.02088,-0.96518,0.0
2025-01-02 16:45:00-08:00,2025-01-02 16:45:00-08:00,2025-01-02 17:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.28621,53.79793,0.0,-1.51172,0.0
2025-01-02 17:00:00-08:00,2025-01-02 17:00:00-08:00,2025-01-02 17:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.35071,47.35065,0.1128,-1.11274,0.0
2025-01-02 17:15:00-08:00,2025-01-02 17:15:00-08:00,2025-01-02 17:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.81205,48.96164,0.11362,-1.26321,0.0
2025-01-02 17:30:00-08:00,2025-01-02 17:30:00-08:00,2025-01-02 17:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,49.66607,51.18631,0.0,-1.52023,0.0
2025-01-02 17:45:00-08:00,2025-01-02 17:45:00-08:00,2025-01-02 18:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,49.50671,51.11689,0.0,-1.61018,0.0
2025-01-02 18:00:00-08:00,2025-01-02 18:00:00-08:00,2025-01-02 18:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.18336,48.50762,0.0,-1.32426,0.0
2025-01-02 18:15:00-08:00,2025-01-02 18:15:00-08:00,2025-01-02 18:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.62754,46.8311,0.0,-1.20356,0.0
2025-01-02 18:30:00-08:00,2025-01-02 18:30:00-08:00,2025-01-02 18:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.2864,46.44283,0.0,-1.15643,0.0
2025-01-02 18:45:00-08:00,2025-01-02 18:45:00-08:00,2025-01-02 19:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.328,45.32052,0.0,-0.99252,0.0
2025-01-02 19:00:00-08:00,2025-01-02 19:00:00-08:00,2025-01-02 19:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.60287,46.73382,0.0,-1.13096,0.0
2025-01-02 19:15:00-08:00,2025-01-02 19:15:00-08:00,2025-01-02 19:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.98461,46.06719,0.0,-1.08258,0.0
2025-01-02 19:30:00-08:00,2025-01-02 19:30:00-08:00,2025-01-02 19:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.22568,46.25249,0.0,-1.02681,0.0
2025-01-02 19:45:00-08:00,2025-01-02 19:45:00-08:00,2025-01-02 20:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.84831,45.79629,0.0,-0.94798,0.0
2025-01-02 20:00:00-08:00,2025-01-02 20:00:00-08:00,2025-01-02 20:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.03601,45.96918,0.0,-0.93317,0.0
2025-01-02 20:15:00-08:00,2025-01-02 20:15:00-08:00,2025-01-02 20:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.48178,46.32489,0.0,-0.84311,0.0
2025-01-02 20:30:00-08:00,2025-01-02 20:30:00-08:00,2025-01-02 20:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.38845,46.24396,0.0,-0.85551,0.0
2025-01-02 20:45:00-08:00,2025-01-02 20:45:00-08:00,2025-01-02 21:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.36484,46.18227,0.0,-0.81743,0.0
2025-01-02 21:00:00-08:00,2025-01-02 21:00:00-08:00,2025-01-02 21:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.80709,45.66095,0.0,-0.85386,0.0
2025-01-02 21:15:00-08:00,2025-01-02 21:15:00-08:00,2025-01-02 21:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.97875,44.72113,0.0,-0.74237,0.0
2025-01-02 21:30:00-08:00,2025-01-02 21:30:00-08:00,2025-01-02 21:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.23942,44.87212,0.0,-0.6327,0.0
2025-01-02 21:45:00-08:00,2025-01-02 21:45:00-08:00,2025-01-02 22:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.82412,44.37436,0.0,-0.55024,0.0
2025-01-02 22:00:00-08:00,2025-01-02 22:00:00-08:00,2025-01-02 22:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.11118,45.77027,0.0,-0.65909,0.0
2025-01-02 22:15:00-08:00,2025-01-02 22:15:00-08:00,2025-01-02 22:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.87273,45.47758,0.0,-0.60485,0.0
2025-01-02 22:30:00-08:00,2025-01-02 22:30:00-08:00,2025-01-02 22:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.11957,44.56522,0.0,-0.44565,0.0
2025-01-02 22:45:00-08:00,2025-01-02 22:45:00-08:00,2025-01-02 23:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.10806,44.52661,0.0,-0.41855,0.0
2025-01-02 23:00:00-08:00,2025-01-02 23:00:00-08:00,2025-01-02 23:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.53529,44.99878,0.0,-0.46349,0.0
2025-01-02 23:15:00-08:00,2025-01-02 23:15:00-08:00,2025-01-02 23:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.68815,44.00055,0.0,-0.3124,0.0
2025-01-02 23:30:00-08:00,2025-01-02 23:30:00-08:00,2025-01-02 23:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,42.02344,42.31968,0.0,-0.29624,0.0
2025-01-02 23:45:00-08:00,2025-01-02 23:45:00-08:00,2025-01-03 00:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.62112,40.92396,0.0,-0.30284,0.0
2025-01-03 00:00:00-08:00,2025-01-03 00:00:00-08:00,2025-01-03 00:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.84698,48.37915,0.0,-0.53217,0.0
2025-01-03 00:15:00-08:00,2025-01-03 00:15:00-08:00,2025-01-03 00:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.50066,47.98047,0.0,-0.4798,0.0
2025-01-03 00:30:00-08:00,2025-01-03 00:30:00-08:00,2025-01-03 00:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.27435,47.64599,0.0,-0.37164,0.0
2025-01-03 00:45:00-08:00,2025-01-03 00:45:00-08:00,2025-01-03 01:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.95847,46.14767,0.0,-0.18921,0.0
2025-01-03 01:00:00-08:00,2025-01-03 01:00:00-08:00,2025-01-03 01:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.90484,47.27834,0.0,-0.3735,0.0
2025-01-03 01:15:00-08:00,2025-01-03 01:15:00-08:00,2025-01-03 01:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.85407,47.18911,0.0,-0.33504,0.0
2025-01-03 01:30:00-08:00,2025-01-03 01:30:00-08:00,2025-01-03 01:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.31519,46.59476,0.0,-0.27957,0.0
2025-01-03 01:45:00-08:00,2025-01-03 01:45:00-08:00,2025-01-03 02:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.8693,46.12298,0.0,-0.25368,0.0
2025-01-03 02:00:00-08:00,2025-01-03 02:00:00-08:00,2025-01-03 02:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.96325,47.41846,0.0,-0.45522,0.0
2025-01-03 02:15:00-08:00,2025-01-03 02:15:00-08:00,2025-01-03 02:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.74065,47.12709,0.0,-0.38644,0.0
2025-01-03 02:30:00-08:00,2025-01-03 02:30:00-08:00,2025-01-03 02:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.81216,47.15165,0.0,-0.33949,0.0
2025-01-03 02:45:00-08:00,2025-01-03 02:45:00-08:00,2025-01-03 03:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.45824,46.73397,0.0,-0.27573,0.0
2025-01-03 03:00:00-08:00,2025-01-03 03:00:00-08:00,2025-01-03 03:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.79914,47.07689,0.0,-0.27775,0.0
2025-01-03 03:15:00-08:00,2025-01-03 03:15:00-08:00,2025-01-03 03:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.93918,47.17506,0.0,-0.23588,0.0
2025-01-03 03:30:00-08:00,2025-01-03 03:30:00-08:00,2025-01-03 03:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.94367,47.1938,0.0,-0.25013,0.0
2025-01-03 03:45:00-08:00,2025-01-03 03:45:00-08:00,2025-01-03 04:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.58889,46.84183,0.0,-0.25295,0.0
2025-01-03 04:00:00-08:00,2025-01-03 04:00:00-08:00,2025-01-03 04:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.73683,46.85866,0.0,-0.12183,0.0
2025-01-03 04:15:00-08:00,2025-01-03 04:15:00-08:00,2025-01-03 04:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.83747,47.03029,0.0,-0.19282,0.0
2025-01-03 04:30:00-08:00,2025-01-03 04:30:00-08:00,2025-01-03 04:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.36979,47.67971,0.0,-0.30992,0.0
2025-01-03 04:45:00-08:00,2025-01-03 04:45:00-08:00,2025-01-03 05:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.20631,47.5343,0.0,-0.32799,0.0
2025-01-03 05:00:00-08:00,2025-01-03 05:00:00-08:00,2025-01-03 05:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.84395,46.90493,0.0,-0.06098,0.0
2025-01-03 05:15:00-08:00,2025-01-03 05:15:00-08:00,2025-01-03 05:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.54045,47.85149,0.0,-0.31103,0.0
2025-01-03 05:30:00-08:00,2025-01-03 05:30:00-08:00,2025-01-03 05:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.56277,47.97536,0.0,-0.41259,0.0
2025-01-03 05:45:00-08:00,2025-01-03 05:45:00-08:00,2025-01-03 06:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,48.46,48.89517,0.0,-0.43517,0.0
2025-01-03 06:00:00-08:00,2025-01-03 06:00:00-08:00,2025-01-03 06:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.73183,44.04455,0.0,-0.31272,0.0
2025-01-03 06:15:00-08:00,2025-01-03 06:15:00-08:00,2025-01-03 06:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.39114,45.82649,0.0,-0.43535,0.0
2025-01-03 06:30:00-08:00,2025-01-03 06:30:00-08:00,2025-01-03 06:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.03395,46.57421,0.0,-0.54026,0.0
2025-01-03 06:45:00-08:00,2025-01-03 06:45:00-08:00,2025-01-03 07:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.05889,47.78037,0.0,-0.72148,0.0
2025-01-03 07:00:00-08:00,2025-01-03 07:00:00-08:00,2025-01-03 07:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.00099,47.81868,0.0,-0.8177,0.0
2025-01-03 07:15:00-08:00,2025-01-03 07:15:00-08:00,2025-01-03 07:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.5517,46.52405,0.0,-0.97235,0.0
2025-01-03 07:30:00-08:00,2025-01-03 07:30:00-08:00,2025-01-03 07:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.12575,45.35021,0.0,-1.22446,0.0
2025-01-03 07:45:00-08:00,2025-01-03 07:45:00-08:00,2025-01-03 08:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.0584,41.25054,0.0,-1.19214,0.0
2025-01-03 08:00:00-08:00,2025-01-03 08:00:00-08:00,2025-01-03 08:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.56795,49.03407,0.0,-1.46612,0.0
2025-01-03 08:15:00-08:00,2025-01-03 08:15:00-08:00,2025-01-03 08:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.37985,46.89454,0.0,-1.51469,0.0
2025-01-03 08:30:00-08:00,2025-01-03 08:30:00-08:00,2025-01-03 08:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.5458,42.24401,0.0,-1.69821,0.0
2025-01-03 08:45:00-08:00,2025-01-03 08:45:00-08:00,2025-01-03 09:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.28787,38.06121,-0.0035,-1.76985,0.0
2025-01-03 09:00:00-08:00,2025-01-03 09:00:00-08:00,2025-01-03 09:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,39.78033,41.87844,0.0,-2.09811,0.0
2025-01-03 09:15:00-08:00,2025-01-03 09:15:00-08:00,2025-01-03 09:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,38.34324,40.41235,0.0,-2.06911,0.0
2025-01-03 09:30:00-08:00,2025-01-03 09:30:00-08:00,2025-01-03 09:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.65558,38.72937,-0.00177,-2.07202,0.0
2025-01-03 09:45:00-08:00,2025-01-03 09:45:00-08:00,2025-01-03 10:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,37.57961,40.14233,-0.33481,-2.2279,0.0
2025-01-03 10:00:00-08:00,2025-01-03 10:00:00-08:00,2025-01-03 10:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,41.87685,44.39118,-0.00179,-2.51254,0.0
2025-01-03 10:15:00-08:00,2025-01-03 10:15:00-08:00,2025-01-03 10:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,42.27559,44.86902,0.0,-2.59343,0.0
2025-01-03 10:30:00-08:00,2025-01-03 10:30:00-08:00,2025-01-03 10:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,37.70102,40.13866,-0.00122,-2.43642,0.0
2025-01-03 10:45:00-08:00,2025-01-03 10:45:00-08:00,2025-01-03 11:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.90084,38.5774,-0.41592,-2.26064,0.0
2025-01-03 11:00:00-08:00,2025-01-03 11:00:00-08:00,2025-01-03 11:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.03625,38.49672,-0.32775,-2.13272,0.0
2025-01-03 11:15:00-08:00,2025-01-03 11:15:00-08:00,2025-01-03 11:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.80112,36.89311,-0.07025,-2.02174,0.0
2025-01-03 11:30:00-08:00,2025-01-03 11:30:00-08:00,2025-01-03 11:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.10902,36.04462,0.0,-1.9356,0.0
2025-01-03 11:45:00-08:00,2025-01-03 11:45:00-08:00,2025-01-03 12:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.37331,37.29926,-0.75141,-2.17455,0.0
2025-01-03 12:00:00-08:00,2025-01-03 12:00:00-08:00,2025-01-03 12:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.09546,36.96126,-0.80336,-2.06244,0.0
2025-01-03 12:15:00-08:00,2025-01-03 12:15:00-08:00,2025-01-03 12:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.54299,36.85856,-0.23306,-2.08251,0.0
2025-01-03 12:30:00-08:00,2025-01-03 12:30:00-08:00,2025-01-03 12:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,32.38516,35.99425,-1.88497,-1.72412,0.0
2025-01-03 12:45:00-08:00,2025-01-03 12:45:00-08:00,2025-01-03 13:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,30.92293,34.31395,-1.88121,-1.50981,0.0
2025-01-03 13:00:00-08:00,2025-01-03 13:00:00-08:00,2025-01-03 13:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,31.41511,32.95623,-0.00866,-1.53246,0.0
2025-01-03 13:15:00-08:00,2025-01-03 13:15:00-08:00,2025-01-03 13:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,31.16224,32.57851,-0.00562,-1.41065,0.0
2025-01-03 13:30:00-08:00,2025-01-03 13:30:00-08:00,2025-01-03 13:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,31.23823,32.6057,-0.00455,-1.36292,0.0
2025-01-03 13:45:00-08:00,2025-01-03 13:45:00-08:00,2025-01-03 14:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,31.0346,32.47407,0.00562,-1.4451,0.0
2025-01-03 14:00:00-08:00,2025-01-03 14:00:00-08:00,2025-01-03 14:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,29.19822,30.43505,-0.02856,-1.20827,0.0
2025-01-03 14:15:00-08:00,2025-01-03 14:15:00-08:00,2025-01-03 14:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,31.18212,32.29595,0.19416,-1.30799,0.0
2025-01-03 14:30:00-08:00,2025-01-03 14:30:00-08:00,2025-01-03 14:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.32942,33.31231,2.26299,-1.24588,0.0
2025-01-03 14:45:00-08:00,2025-01-03 14:45:00-08:00,2025-01-03 15:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,31.19699,32.38623,0.01229,-1.20153,0.0
2025-01-03 15:00:00-08:00,2025-01-03 15:00:00-08:00,2025-01-03 15:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,31.57917,32.31493,0.54714,-1.2829,0.0
2025-01-03 15:15:00-08:00,2025-01-03 15:15:00-08:00,2025-01-03 15:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,32.39123,33.71979,0.0,-1.32856,0.0
2025-01-03 15:30:00-08:00,2025-01-03 15:30:00-08:00,2025-01-03 15:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.28482,36.51539,0.0,-1.23057,0.0
2025-01-03 15:45:00-08:00,2025-01-03 15:45:00-08:00,2025-01-03 16:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.25127,41.65073,0.0,-1.39946,0.0
2025-01-03 16:00:00-08:00,2025-01-03 16:00:00-08:00,2025-01-03 16:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.53474,36.6262,0.0,-1.09146,0.0
2025-01-03 16:15:00-08:00,2025-01-03 16:15:00-08:00,2025-01-03 16:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.31059,37.39504,0.0,-1.08446,0.0
2025-01-03 16:30:00-08:00,2025-01-03 16:30:00-08:00,2025-01-03 16:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.66995,45.90446,0.2023,-1.43681,0.0
2025-01-03 16:45:00-08:00,2025-01-03 16:45:00-08:00,2025-01-03 17:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.94734,47.38794,0.0,-1.44059,0.0
2025-01-03 17:00:00-08:00,2025-01-03 17:00:00-08:00,2025-01-03 17:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.32683,47.38837,0.47858,-1.54012,0.0
2025-01-03 17:15:00-08:00,2025-01-03 17:15:00-08:00,2025-01-03 17:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.6255,47.84689,0.40541,-1.62679,0.0
2025-01-03 17:30:00-08:00,2025-01-03 17:30:00-08:00,2025-01-03 17:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.03943,47.75657,0.8636,-1.58074,0.0
2025-01-03 17:45:00-08:00,2025-01-03 17:45:00-08:00,2025-01-03 18:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.73,46.65146,0.64603,-1.56749,0.0
2025-01-03 18:00:00-08:00,2025-01-03 18:00:00-08:00,2025-01-03 18:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.81397,47.32359,0.0,-1.50962,0.0
2025-01-03 18:15:00-08:00,2025-01-03 18:15:00-08:00,2025-01-03 18:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.67089,45.13787,0.0,-1.46698,0.0
2025-01-03 18:30:00-08:00,2025-01-03 18:30:00-08:00,2025-01-03 18:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,42.73684,44.12228,0.0,-1.38544,0.0
2025-01-03 18:45:00-08:00,2025-01-03 18:45:00-08:00,2025-01-03 19:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,42.06958,43.48726,0.0,-1.41768,0.0
2025-01-03 19:00:00-08:00,2025-01-03 19:00:00-08:00,2025-01-03 19:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.45778,41.61466,0.0,-1.15689,0.0
2025-01-03 19:15:00-08:00,2025-01-03 19:15:00-08:00,2025-01-03 19:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,41.04462,41.27958,0.90848,-1.14344,0.0
2025-01-03 19:30:00-08:00,2025-01-03 19:30:00-08:00,2025-01-03 19:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,41.24307,41.47074,0.90033,-1.128,0.0
2025-01-03 19:45:00-08:00,2025-01-03 19:45:00-08:00,2025-01-03 20:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.36816,41.53958,0.0,-1.17142,0.0
2025-01-03 20:00:00-08:00,2025-01-03 20:00:00-08:00,2025-01-03 20:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,39.30894,40.27334,0.21158,-1.17598,0.0
2025-01-03 20:15:00-08:00,2025-01-03 20:15:00-08:00,2025-01-03 20:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,38.85859,39.98208,0.0,-1.1235,0.0
2025-01-03 20:30:00-08:00,2025-01-03 20:30:00-08:00,2025-01-03 20:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,39.27459,40.41427,0.0,-1.13968,0.0
